Entity,Code,Year,Gas Consumption - TWh,Coal Consumption - TWh,Oil Consumption - TWh
Norway,NOR,2014,42.58747863769531,9.88888931274414,114.89522552490234
Norway,NOR,2015,45.263790130615234,8.8627347946167,114.84809112548828
Norway,NOR,2016,43.68526077270508,9.100231170654297,111.02130126953125
Norway,NOR,2017,45.851619720458984,9.513362884521484,110.46126556396484
Norway,NOR,2018,44.29169464111328,9.290532112121582,113.58778381347656
Norway,NOR,2019,45.6524543762207,9.074540138244629,109.58120727539062
Norway,NOR,2020,44.07023239135742,8.976603507995605,104.85246276855469
Norway,NOR,2021,42.83782958984375,9.147199630737305,105.00849914550781
OECD (BP),,1965,4725.32666015625,10163.5205078125,13424.1591796875
OECD (BP),,1966,5113.33984375,10118.5029296875,14429.5205078125
OECD (BP),,1967,5435.99267578125,9929.2939453125,15489.072265625
OECD (BP),,1968,5945.04443359375,10150.8046875,16862.93359375
OECD (BP),,1969,6555.9287109375,10282.9443359375,18326.142578125
OECD (BP),,1970,7127.103515625,10132.2900390625,19905.015625
OECD (BP),,1971,7579.39306640625,9610.4189453125,20869.62109375
OECD (BP),,1972,7992.7744140625,9540.197265625,22377.912109375
OECD (BP),,1973,8213.7060546875,9929.4013671875,24081.857421875
OECD (BP),,1974,8281.263671875,9850.2783203125,23090.5
OECD (BP),,1975,7969.89892578125,9672.3330078125,22393.515625
OECD (BP),,1976,8269.80078125,10204.9619140625,23855.66796875
OECD (BP),,1977,8322.4345703125,10338.1923828125,24437.158203125
OECD (BP),,1978,8529.2783203125,10265.25390625,25341.09765625
OECD (BP),,1979,8947.6220703125,10894.845703125,25445.05859375
OECD (BP),,1980,8872.521484375,11276.3623046875,23691.29296875
OECD (BP),,1981,8714.2216796875,11397.9794921875,22308.998046875
OECD (BP),,1982,8337.748046875,11256.701171875,21156.357421875
OECD (BP),,1983,8163.42529296875,11482.1279296875,20795.44921875
OECD (BP),,1984,8755.376953125,11969.31640625,21330.564453125
OECD (BP),,1985,8825.8984375,12476.681640625,21329.61328125
OECD (BP),,1986,8552.9697265625,12320.9326171875,22067.337890625
OECD (BP),,1987,9026.3935546875,12654.2685546875,22372.888671875
OECD (BP),,1988,9323.4453125,12906.0693359375,23192.529296875
OECD (BP),,1989,9789.0048828125,12999.951171875,23488.654296875
OECD (BP),,1990,9987.193359375,12664.353515625,23600.29296875
OECD (BP),,1991,10349.576171875,12396.05078125,23636.421875
OECD (BP),,1992,10551.0009765625,12089.611328125,24212.931640625
OECD (BP),,1993,10910.7236328125,12025.43359375,24292.8203125
OECD (BP),,1994,11170.1298828125,12026.2431640625,24957.841796875
OECD (BP),,1995,11768.1640625,12090.1962890625,25334.517578125
OECD (BP),,1996,12382.0537109375,12466.5341796875,26061.935546875
OECD (BP),,1997,12512.1435546875,12570.4833984375,26422.921875
OECD (BP),,1998,12597.755859375,12499.3466796875,26555.001953125
OECD (BP),,1999,12946.1591796875,12381.24609375,26946.876953125
OECD (BP),,2000,13475.4033203125,12906.1787109375,26947.322265625
OECD (BP),,2001,13361.5859375,12756.630859375,26907.51953125
OECD (BP),,2002,13677.349609375,12922.962890625,26873.693359375
OECD (BP),,2003,13862.626953125,13223.8857421875,27231.912109375
OECD (BP),,2004,14091.8154296875,13275.4130859375,27707.494140625
OECD (BP),,2005,14233.3662109375,13366.94140625,27740.21484375
OECD (BP),,2006,14268.4013671875,13480.8115234375,27530.75
OECD (BP),,2007,14800.7392578125,13691.3662109375,27339.388671875
OECD (BP),,2008,15027.9951171875,13448.42578125,26335.40234375
OECD (BP),,2009,14568.3076171875,12038.1689453125,25000.623046875
OECD (BP),,2010,15528.8427734375,12776.2431640625,25182.98828125
OECD (BP),,2011,15469.32421875,12531.5625,24843.15234375
OECD (BP),,2012,15831.904296875,12020.408203125,24645.02734375
OECD (BP),,2013,16160.8310546875,12120.4453125,24503.423828125
OECD (BP),,2014,15906.732421875,11926.2685546875,24234.171875
OECD (BP),,2015,16235.1767578125,11173.5224609375,24608.63671875
OECD (BP),,2016,16561.314453125,10542.337890625,24928.388671875
OECD (BP),,2017,16777.58984375,10409.521484375,25078.884765625
OECD (BP),,2018,17626.08203125,10094.45703125,25269.65234375
OECD (BP),,2019,18030.130859375,8959.1357421875,25054.521484375
OECD (BP),,2020,17586.0859375,7639.10205078125,21874.798828125
OECD (BP),,2021,17948.673828125,8248.314453125,23228.169921875
Oceania,,1965,0.029474999755620956,221.15911865234375,232.65554809570312
Oceania,,1966,0.03929999843239784,227.99688720703125,250.1810302734375
Oceania,,1967,0.03929999843239784,232.24142456054688,272.3395690917969
Oceania,,1968,0.30457499623298645,237.68569946289062,294.28094482421875
Oceania,,1969,4.126500129699707,245.6760711669922,302.9532165527344
Oceania,,1970,18.014373779296875,248.1043701171875,337.8052978515625
Oceania,,1971,26.729080200195312,247.16510009765625,354.7210388183594
Oceania,,1972,38.70946502685547,257.8867492675781,363.97650146484375
Oceania,,1973,48.969600677490234,269.9310302734375,387.855712890625
Oceania,,1974,56.90546798706055,281.5140075683594,405.279296875
Oceania,,1975,61.14462661743164,288.9582824707031,399.9373779296875
Oceania,,1976,77.4073486328125,298.7083435058594,409.0279235839844
Oceania,,1977,93.10903930664062,310.2917175292969,425.4674377441406
Oceania,,1978,98.10406494140625,316.72222900390625,431.4581298828125
Oceania,,1979,105.90291595458984,328.7916564941406,436.89794921875
Oceania,,1980,119.36425018310547,338.3921203613281,416.9584655761719
Oceania,,1981,130.62191772460938,346.7168273925781,409.1465148925781
Oceania,,1982,136.40740966796875,349.9910888671875,403.39031982421875
Oceania,,1983,148.1665496826172,351.3042907714844,364.6885986328125
Oceania,,1984,152.3624267578125,369.61993408203125,376.12017822265625
Oceania,,1985,168.44171142578125,380.804931640625,375.5852355957031
Oceania,,1986,187.9462432861328,392.04296875,366.76165771484375
Oceania,,1987,189.6500244140625,405.510986328125,381.0901794433594
Oceania,,1988,197.14537048339844,426.9298400878906,396.337646484375
Oceania,,1989,190.89093017578125,448.2926330566406,411.4927978515625
Oceania,,1990,212.20806884765625,458.2755126953125,425.576904296875
Oceania,,1991,209.16671752929688,466.54443359375,414.0763244628906
Oceania,,1992,217.53065490722656,470.5821228027344,423.6464538574219
Oceania,,1993,222.39395141601562,473.295166015625,434.660400390625
Oceania,,1994,238.33767700195312,481.881591796875,456.86669921875
Oceania,,1995,238.0461883544922,497.8220520019531,493.683349609375
Oceania,,1996,245.70147705078125,517.4160766601562,506.3389892578125
Oceania,,1997,246.11019897460938,543.9866333007812,517.322021484375
Oceania,,1998,245.26467895507812,566.3304443359375,518.0960083007812
Oceania,,1999,256.9742431640625,601.0143432617188,528.6461181640625
Oceania,,2000,264.303466796875,604.5218505859375,530.4658203125
Oceania,,2001,283.68634033203125,601.617919921875,531.908203125
Oceania,,2002,287.33013916015625,614.7907104492188,539.62353515625
Oceania,,2003,274.5669250488281,638.9957275390625,542.2156982421875
Oceania,,2004,275.2541809082031,665.6598510742188,553.6395263671875
Oceania,,2005,270.16607666015625,664.6497802734375,564.0701904296875
Oceania,,2006,297.5850524902344,681.5203857421875,579.8367919921875
Oceania,,2007,332.3504638671875,669.5234985351562,592.8636474609375
Oceania,,2008,324.394775390625,701.7637939453125,600.4674682617188
Oceania,,2009,331.5032958984375,673.6802368164062,587.8935546875
Oceania,,2010,360.8242492675781,623.46630859375,603.1524047851562
Oceania,,2011,368.15283203125,608.3318481445312,633.4485473632812
Oceania,,2012,374.2571716308594,574.7403564453125,646.5470581054688
Oceania,,2013,393.8041076660156,544.119384765625,664.380615234375
Oceania,,2014,424.49908447265625,538.3983154296875,663.2347412109375
Oceania,,2015,435.97686767578125,557.0846557617188,661.8961181640625
Oceania,,2016,426.68255615234375,553.8584594726562,665.3361206054688
Oceania,,2017,421.0650634765625,536.0623168945312,698.3133544921875
Oceania,,2018,412.71124267578125,524.5550537109375,708.6417236328125
Oceania,,2019,487.28424072265625,504.2293701171875,705.0955810546875
Oceania,,2020,476.7021789550781,485.6014404296875,605.0353393554688
Oceania,,2021,432.8874206542969,472.9998474121094,617.1622314453125
Oman,OMN,1965,0,0,0.09738055616617203
Oman,OMN,1966,0,0,0.12186110764741898
Oman,OMN,1967,0,0,0.5409833192825317
Oman,OMN,1968,0,0,0.6519083380699158
Oman,OMN,1969,0,0,0.9285110831260681
Oman,OMN,1970,0,0,0.9359055757522583
Oman,OMN,1971,0,0,15.471502304077148
Oman,OMN,1972,0,0,17.677217483520508
Oman,OMN,1973,0,0,15.375913619995117
Oman,OMN,1974,0,0,14.127882957458496
Oman,OMN,1975,0,0,12.90469741821289
Oman,OMN,1976,0,0,14.85639762878418
Oman,OMN,1977,0,0,14.312169075012207
Oman,OMN,1978,3.0254249572753906,0,13.616950988769531
Oman,OMN,1979,5.0894999504089355,0,14.08372688293457
Oman,OMN,1980,6.460837364196777,0,10.597539901733398
Oman,OMN,1981,7.6153998374938965,0,10.41259765625
Oman,OMN,1982,8.331700325012207,0,15.550249099731445
Oman,OMN,1983,10.348649978637695,0,12.001436233520508
Oman,OMN,1984,13.006500244140625,0,19.48709487915039
Oman,OMN,1985,16.559724807739258,0,17.011295318603516
Oman,OMN,1986,19.358949661254883,0,12.100618362426758
Oman,OMN,1987,21.686925888061523,0,13.748310089111328
Oman,OMN,1988,21.82358741760254,0,12.565488815307617
Oman,OMN,1989,22.64827537536621,0,16.3715877532959
